Source	Target
61	BETA-TUBULIN
61	CBS
61	PPO2
61	MAP3K7
61	PTBB
61	ABCB1A
61	RDL
61	BACE1
61	ESR1
61	SLC5A2
61	PTGS1
61	CYP19A1
61	MMP13
61	RXRA
61	BCHE
61	ESR2
61	ACHE
61	CA7
61	CA12
61	MMP12
61	PTPN1
61	ABCG2
61	CES1
61	CA4
61	TAS2R31
61	ADORA3
61	ADORA1
61	PPARG
61	CYP1B1
61	HSD17B1
61	MAP2K1
61	MAP3K1
61	KDR
61	MMP8
61	KLK1
61	KLK2
61	KIT
61	MMP3
61	MMP1
61	MMP7
61	JAK3
61	HDAC2
61	CES2
61	CDK2
61	CDK1
61	MMP9
61	MMP2
61	SHBG
61	ADAM17
61	PDGFRB
61	FLT4
61	FLT3
61	PDGFRA
61	GSK3A
61	MAPK3
61	MAPK1
61	BACE2
61	PRKCD
61	RET
61	AGTR1
61	LCK
61	TYK2
61	ALK
61	EPHB4
61	ABCB1
61	JAK1
61	MAP2K7
61	CA1
61	CA13
61	FCER2
61	MAP3K7
61	PDE4B
61	SYK
61	PSMB2
61	HSP90AA1
61	PSMB1
61	HSP90AB1
61	PSMB5
61	MAP3K14
61	PDE4A
61	PDE7A
61	ADORA2A
61	EP300
61	CFTR
61	SCN9A
61	ABCC1
61	CCND1
61	HTR7
61	ALOX5AP
61	ADRA2A
61	CCNB3
61	CDK2
61	RPS6KA3
61	GSK3B
61	PDK1
61	PIK3CG
61	CA2
61	ZAP70
61	STAT5A
61	PGF
61	VEGFA
61	MAP2K2
61	MAPKAPK5
61	PYGL
61	CAPN1
61	MET
61	CSF1R
